citizen_id,full_name,dob,age,gender,district,village_or_city,address,pincode,occupation,annual_income,caste,aadhar_number,mobile_number
1887,Kanta Yadav,2001-04-05,24,Female,Bilaspur,Bilaspur Nagar,"571, Gandhi Chowk, Bilaspur",497053,Farmer,269011,SC,582126264395,9678446078
1888,Brijlal Tandon,1978-03-03,47,Male,Kanker,Ward 3,"622, Indira Nagar, Kanker",490530,Unemployed,247079,General,294414925316,9498283859
1889,Mamta Dewangan,1974-01-12,51,Female,Kabirdham,Ward 13,"493, Main Road, Kabirdham",492963,Government Employee,100315,SC,343687715692,9209490763
1890,Harish Tiwari 4,1967-05-10,58,Male,Surajpur,Ward 15,"113, Main Road, Surajpur",497781,Government Employee,271201,ST,349431487225,9578564135
1891,Jagdish Porte,1991-12-06,34,Male,Baloda Bazar,Village DM,"897, Station Road, Baloda Bazar",493831,Teacher,232333,OBC,328555809579,9475816602
1892,Brijlal Tandon,1991-05-30,34,Male,Jashpur,Jashpur Nagar,"245, Gandhi Chowk, Jashpur",496076,Weaver,317270,SC,704071469714,9797341855
1893,Prakash Pandey,1981-07-21,44,Male,Narayanpur,Colony 6,"38, Main Road, Narayanpur",493781,Farmer,128087,ST,101759001706,9794907869
1894,Meena Lahre,1996-01-23,29,Female,Rajnandgaon,Village WE,"593, Gandhi Chowk, Rajnandgaon",495445,Housewife,392050,ST,763536735589,9607072288
1895,Mamta Dewangan,1954-03-25,71,Female,Janjgir-Champa,Janjgir-Champa Nagar,"627, Main Road, Janjgir-Champa",490610,Shop Owner,99115,ST,427493663579,9671480300
1896,Vandana Nishad,1967-09-27,58,Female,Sukma,Sukma Nagar,"400, Main Road, Sukma",494208,Labour,579677,OBC,637941288669,9112232142
1897,Harish Tiwari 7,1942-06-22,83,Male,Rajnandgaon,Rajnandgaon Nagar,"864, Station Road, Rajnandgaon",496636,Driver,606735,SC,744653255441,9181851367
1898,Meena Lahre,1996-09-16,29,Female,Kanker,Ward 5,"707, Indira Nagar, Kanker",491773,Unemployed,778682,ST,841847146220,9148333540
1899,Dinesh Patel 3,1983-08-30,42,Male,Raigarh,Ward 30,"521, Nehru Nagar, Raigarh",497197,Self Employed,645741,ST,090676183762,9950767162
1900,Ashok Patle 5,1984-01-05,41,Male,Gariaband,Ward 28,"673, Station Road, Gariaband",490844,Housewife,95275,OBC,032645649674,9199160539
1901,Ganesh Markam,1957-07-04,68,Male,Surajpur,Colony 12,"661, Main Road, Surajpur",491880,Shop Owner,126738,General,970181589136,9829670742
1902,Prakash Pandey,1941-01-26,84,Male,Balrampur,Balrampur Nagar,"800, Station Road, Balrampur",497804,Labour,150904,OBC,216908875480,9293358384
1903,Vandana Nishad,1992-05-15,33,Female,Durg,Durg Nagar,"907, Station Road, Durg",496974,Student,238624,SC,693510214012,9833195589
1904,Hema Sinha,1954-11-06,71,Female,Kanker,Ward 26,"505, Nehru Nagar, Kanker",490668,Unemployed,200397,General,568709412460,9516483895
1905,Anita Patel,1985-03-06,40,Female,Bastar,Colony 8,"469, Nehru Nagar, Bastar",497092,Carpenter,165897,General,643459731730,9332496757
1906,Harish Tiwari,2004-12-29,21,Male,Raipur,Ward 10,"601, Station Road, Raipur",495742,Unemployed,206943,General,815605427079,9959476111
1907,Ashok Patle,1986-10-01,39,Male,Baloda Bazar,Village JO,"690, Station Road, Baloda Bazar",493427,Government Employee,284149,ST,226934854039,9098468560
1908,Durga Mandavi,2000-06-16,25,Female,Balrampur,Colony 14,"70, Gandhi Chowk, Balrampur",494255,Labour,687238,ST,097777957039,9962637792
1909,Sunita Yadav,1942-09-22,83,Female,Bilaspur,Ward 15,"134, Indira Nagar, Bilaspur",494892,Self Employed,106597,General,682432333023,9993446060
1910,Hema Sinha,1958-04-06,67,Female,Narayanpur,Village VA,"671, Gandhi Chowk, Narayanpur",491563,Government Employee,380675,ST,529412853700,9644885487
1911,Santosh Dewangan 9,2005-05-03,20,Male,Raipur,Village FL,"927, Gandhi Chowk, Raipur",494337,Farmer,147720,ST,642550786887,9860203922
1912,Santosh Dewangan,1978-03-05,47,Male,Bilaspur,Village CT,"574, Nehru Nagar, Bilaspur",497901,Self Employed,710309,OBC,879872873142,9495629179
1913,Sudha Gupta,1973-05-19,52,Female,Raipur,Ward 8,"483, Main Road, Raipur",490159,Government Employee,25416,OBC,874512022017,9545416487
1914,Rajesh Verma,1997-07-09,28,Male,Durg,Durg Nagar,"896, Nehru Nagar, Durg",492618,Carpenter,354452,General,526974420360,9785483309
1915,Umesh Dhruv,1947-10-13,78,Male,Janjgir-Champa,Ward 23,"437, Main Road, Janjgir-Champa",496518,Student,575937,ST,923267148581,9970150196
1916,Poonam Kosare,1978-06-06,47,Female,Kondagaon,Village AT,"76, Indira Nagar, Kondagaon",491071,Farmer,93708,OBC,852332970493,9795829158
1917,Virendra Soni,1946-04-08,79,Male,Durg,Colony 10,"86, Station Road, Durg",494928,Labour,644657,SC,741424873962,9625918831
1918,Sudha Gupta,2006-02-03,19,Female,Baloda Bazar,Colony 13,"726, Nehru Nagar, Baloda Bazar",493933,Labour,535205,SC,343549787296,9571564380
1919,Poonam Kosare,1939-04-09,86,Female,Sukma,Ward 26,"657, Station Road, Sukma",491027,Shop Owner,376531,ST,000940916573,9762426622
1920,Mohan Thakur,1938-01-11,87,Male,Janjgir-Champa,Ward 14,"610, Main Road, Janjgir-Champa",495881,Shop Owner,730055,General,152731172264,9147569001
1921,Mohan Thakur 4,1954-07-27,71,Male,Kanker,Colony 5,"821, Station Road, Kanker",491341,Labour,317084,OBC,596677153902,9262473650
1922,Santram Dhivar 1,1986-08-14,39,Male,Bilaspur,Village UB,"863, Nehru Nagar, Bilaspur",493331,Student,738125,SC,427873554042,9316979206
1923,Rani Netam,1959-01-28,66,Female,Surajpur,Surajpur Nagar,"701, Indira Nagar, Surajpur",493279,Driver,61872,OBC,925287835733,9813307345
1924,Jyoti Porte,1995-12-31,30,Female,Raigarh,Village FH,"104, Gandhi Chowk, Raigarh",491250,Shop Owner,394687,SC,098537203350,9516023251
1925,Ashok Patle,1967-11-13,58,Male,Kabirdham,Village RP,"650, Main Road, Kabirdham",492240,Labour,104886,SC,564119925512,9538078191
1926,Sushila Pandey,1966-01-14,59,Female,Raipur,Village WX,"626, Station Road, Raipur",497632,Student,379242,ST,157557166328,9246306162
1927,Dilip Nishad,1983-03-11,42,Male,Kondagaon,Village WN,"135, Main Road, Kondagaon",497160,Farmer,396297,General,504205986856,9977143360
1928,Suresh Yadav,1988-04-01,37,Male,Bilaspur,Village BC,"784, Nehru Nagar, Bilaspur",496003,Student,784136,OBC,927888818930,9461638816
1929,Ashok Patle,2000-11-25,25,Male,Kabirdham,Colony 6,"954, Indira Nagar, Kabirdham",490375,Government Employee,323235,ST,568826728007,9272081472
1930,Urmila Dhruv 7,1960-06-05,65,Female,Raipur,Ward 15,"983, Indira Nagar, Raipur",491819,Farmer,308246,ST,899951454983,9671467490
1931,Durga Mandavi,1999-12-12,26,Female,Balod,Village LC,"782, Nehru Nagar, Balod",497318,Student,59888,SC,605956343180,9739200258
1932,Bharat Mandavi,2006-01-10,19,Male,Raigarh,Colony 12,"494, Gandhi Chowk, Raigarh",490151,Carpenter,69614,ST,871926154872,9012402545
1933,Ramesh Kumar,1965-10-02,60,Male,Dantewada,Ward 19,"682, Indira Nagar, Dantewada",494802,Housewife,697811,ST,673887246163,9034383000
1934,Mahesh Sahu 6,1949-03-08,76,Male,Balrampur,Colony 1,"709, Station Road, Balrampur",490872,Unemployed,696954,ST,546628973518,9962252756
1935,Ramesh Kumar 4,1938-06-01,87,Male,Korba,Colony 6,"762, Nehru Nagar, Korba",493700,Student,30330,SC,890418280516,9660812392
1936,Meena Lahre,2004-04-05,21,Female,Bastar,Colony 1,"819, Gandhi Chowk, Bastar",493411,Student,82080,ST,958444202248,9248863137
1937,Urmila Dhruv 6,1938-10-16,87,Female,Janjgir-Champa,Janjgir-Champa Nagar,"390, Nehru Nagar, Janjgir-Champa",495172,Driver,538187,General,939606104718,9911992569
1938,Nirmala Dhivar,1978-09-06,47,Female,Balod,Balod Nagar,"297, Main Road, Balod",497937,Farmer,30288,SC,131811814051,9325179044
1939,Pushpa Devi,1972-03-18,53,Female,Raipur,Ward 19,"827, Nehru Nagar, Raipur",493713,Student,127155,ST,831031456457,9227579407
1940,Ramesh Kumar 8,1958-11-19,67,Male,Bastar,Colony 10,"4, Indira Nagar, Bastar",497722,Teacher,33964,OBC,694126410603,9267531805
1941,Manju Tandon,1956-09-21,69,Female,Durg,Colony 1,"660, Station Road, Durg",492420,Self Employed,193449,SC,360640047486,9794869894
1942,Mohan Thakur,1976-12-26,49,Male,Raipur,Ward 29,"26, Main Road, Raipur",497548,Unemployed,151030,General,773759493307,9811171960
1943,Mohan Thakur,1950-05-02,75,Male,Durg,Village JJ,"343, Indira Nagar, Durg",493465,Unemployed,50456,OBC,849655239170,9335300499
1944,Anil Sharma,1971-04-30,54,Male,Kabirdham,Ward 7,"981, Indira Nagar, Kabirdham",493913,Carpenter,523396,General,739462487238,9586539276
1945,Deepak Sinha,1958-06-17,67,Male,Narayanpur,Narayanpur Nagar,"811, Main Road, Narayanpur",497329,Unemployed,604744,ST,060558173579,9211625069
1946,Hemant Kosare 6,2002-05-11,23,Male,Bastar,Colony 4,"16, Main Road, Bastar",497690,Shop Owner,314730,SC,570393427186,9692552905
1947,Hemant Kosare,1969-12-31,56,Male,Bilaspur,Ward 1,"684, Main Road, Bilaspur",490682,Government Employee,258863,General,973844981213,9008823846
1948,Hemant Kosare 9,1971-05-22,54,Male,Baloda Bazar,Baloda Bazar Nagar,"76, Main Road, Baloda Bazar",492161,Carpenter,36366,ST,736556192218,9822063186
1949,Dinesh Patel,1940-09-22,85,Male,Jashpur,Ward 21,"160, Gandhi Chowk, Jashpur",493388,Shop Owner,330953,ST,936835991676,9403239193
1950,Shanta Markam 9,1948-06-12,77,Female,Jashpur,Ward 26,"180, Nehru Nagar, Jashpur",497276,Driver,96437,SC,999522529644,9484368681
1951,Mahesh Sahu,1955-01-11,70,Male,Janjgir-Champa,Ward 2,"329, Indira Nagar, Janjgir-Champa",494094,Unemployed,63770,SC,590627879025,9912046372
1952,Bharat Mandavi 7,1970-07-11,55,Male,Bijapur,Village GE,"521, Station Road, Bijapur",490594,Housewife,195931,SC,599977379395,9795519247
1953,Dilip Nishad 2,1978-01-29,47,Male,Kondagaon,Kondagaon Nagar,"728, Indira Nagar, Kondagaon",493488,Labour,606017,ST,611258423300,9805630829
1954,Jyoti Porte 9,1947-07-25,78,Female,Gariaband,Ward 15,"41, Nehru Nagar, Gariaband",495595,Weaver,203143,General,273654852207,9201970842
1955,Ashok Patle 2,1974-04-03,51,Male,Kondagaon,Colony 10,"781, Gandhi Chowk, Kondagaon",495155,Self Employed,40579,SC,551005108194,9842262300
1956,Saraswati Patle 8,1947-02-21,78,Female,Korba,Korba Nagar,"3, Gandhi Chowk, Korba",495486,Shop Owner,379942,SC,375391692809,9166316696
1957,Ashok Patle,1962-06-23,63,Male,Raipur,Village GA,"286, Station Road, Raipur",490527,Farmer,77133,ST,497008445801,9517642962
1958,Ramesh Kumar,1961-08-05,64,Male,Rajnandgaon,Ward 4,"670, Indira Nagar, Rajnandgaon",497900,Self Employed,334833,ST,131525523228,9058837743
1959,Virendra Soni 1,1997-10-24,28,Male,Narayanpur,Village PM,"765, Gandhi Chowk, Narayanpur",494881,Government Employee,33960,General,152558627788,9826031748
1960,Ramesh Kumar,1936-11-05,89,Male,Bastar,Ward 30,"724, Indira Nagar, Bastar",493858,Student,626370,General,422935545920,9559675779
1961,Harish Tiwari 4,2005-07-06,20,Male,Bemetara,Ward 19,"726, Station Road, Bemetara",496215,Government Employee,187434,ST,451160895897,9015221336
1962,Hemant Kosare,1940-07-07,85,Male,Raipur,Colony 5,"444, Main Road, Raipur",491065,Carpenter,301459,OBC,074611399799,9271560338
1963,Laxmi Tiwari,1981-08-18,44,Female,Kondagaon,Colony 6,"525, Main Road, Kondagaon",494474,Shop Owner,300833,ST,630900737949,9994457444
1964,Harish Tiwari,1975-08-09,50,Male,Mahasamund,Mahasamund Nagar,"395, Station Road, Mahasamund",492334,Carpenter,120740,ST,591604359839,9859079965
1965,Harish Tiwari,1980-07-31,45,Male,Sukma,Colony 6,"682, Indira Nagar, Sukma",490591,Self Employed,231116,OBC,407307177613,9500788369
1966,Rekha Verma 9,1963-11-29,62,Female,Dantewada,Village HG,"134, Indira Nagar, Dantewada",492729,Carpenter,340853,OBC,312653273551,9497249032
1967,Anita Patel 8,1941-10-11,84,Female,Dantewada,Ward 14,"600, Gandhi Chowk, Dantewada",495820,Government Employee,65177,ST,020061741364,9459476121
1968,Kailash Banjare 2,1992-01-08,33,Male,Korba,Ward 16,"863, Nehru Nagar, Korba",492662,Farmer,256227,General,222830564468,9530455559
1969,Suresh Yadav 7,1954-02-07,71,Male,Narayanpur,Colony 8,"499, Indira Nagar, Narayanpur",494963,Carpenter,124016,OBC,327639904600,9823696269
1970,Anil Sharma,1951-07-20,74,Male,Korba,Village SO,"693, Main Road, Korba",493281,Student,308727,General,670151200393,9449076972
1971,Ganesh Markam 2,1984-07-07,41,Male,Jashpur,Jashpur Nagar,"603, Main Road, Jashpur",496068,Driver,140568,ST,921053071226,9008228377
1972,Anil Sharma,1939-12-03,86,Male,Kanker,Colony 6,"753, Indira Nagar, Kanker",494387,Unemployed,383483,OBC,063228012698,9044665895
1973,Laxmi Tiwari,1979-02-13,46,Female,Balod,Ward 1,"663, Nehru Nagar, Balod",497260,Shop Owner,332131,SC,525737874778,9840709465
1974,Urmila Dhruv,1939-10-22,86,Female,Balod,Colony 9,"977, Gandhi Chowk, Balod",494471,Shop Owner,88478,General,928261641700,9537186056
1975,Chanda Thakur,2006-05-18,19,Female,Raigarh,Colony 7,"313, Nehru Nagar, Raigarh",497942,Driver,733436,General,279831242853,9541601991
1976,Naresh Chandel,1984-12-16,41,Male,Raipur,Ward 17,"483, Main Road, Raipur",495671,Housewife,329610,ST,715207710740,9433689579
1977,Urmila Dhruv,1993-03-17,32,Female,Dantewada,Village CV,"998, Main Road, Dantewada",490751,Farmer,699185,General,070178502050,9254972392
1978,Mahesh Sahu 3,1990-09-11,35,Male,Baloda Bazar,Colony 10,"276, Nehru Nagar, Baloda Bazar",495526,Weaver,375469,SC,396597442526,9942041641
1979,Brijlal Tandon,1974-08-11,51,Male,Dantewada,Village ZZ,"96, Gandhi Chowk, Dantewada",491953,Unemployed,721184,OBC,766997681608,9557174905
1980,Ravi Gupta,1970-02-20,55,Male,Gariaband,Ward 17,"528, Main Road, Gariaband",491733,Government Employee,194805,SC,057445099986,9324535279
1981,Dinesh Patel,1943-03-09,82,Male,Narayanpur,Ward 2,"986, Indira Nagar, Narayanpur",492051,Self Employed,385161,SC,932135961830,9734800226
1982,Rajesh Verma,1979-07-03,46,Male,Kondagaon,Village EA,"304, Indira Nagar, Kondagaon",496769,Labour,671079,ST,819214749847,9460429371
1983,Laxmi Tiwari,1957-09-04,68,Female,Kondagaon,Village ZF,"441, Main Road, Kondagaon",493753,Labour,290335,General,452926769889,9798877544
1984,Umesh Dhruv 8,2003-02-10,22,Male,Dantewada,Ward 3,"941, Indira Nagar, Dantewada",497588,Labour,302370,OBC,605962751934,9638901248
1985,Mukesh Yadav 4,1972-11-30,53,Male,Bijapur,Ward 26,"944, Main Road, Bijapur",492951,Self Employed,255399,OBC,230706594805,9316022743
1986,Pushpa Devi 8,1995-08-21,30,Female,Surguja,Colony 13,"70, Indira Nagar, Surguja",493391,Carpenter,224520,SC,756311213807,9828780661
1987,Ramkumar Lahre,1966-03-03,59,Male,Balrampur,Colony 9,"386, Gandhi Chowk, Balrampur",492898,Self Employed,129232,SC,180288252128,9866905946
1988,Virendra Soni,1982-04-02,43,Male,Sukma,Sukma Nagar,"710, Indira Nagar, Sukma",492348,Unemployed,572144,OBC,031329887123,9203668642
1989,Manju Tandon,1978-03-05,47,Female,Mungeli,Village EN,"191, Nehru Nagar, Mungeli",491180,Housewife,249279,General,320877834710,9628334557
1990,Shanta Markam,1950-08-17,75,Female,Raigarh,Colony 14,"512, Main Road, Raigarh",490459,Shop Owner,64519,SC,973027322857,9042402555
1991,Virendra Soni,1989-03-20,36,Male,Bijapur,Colony 4,"914, Nehru Nagar, Bijapur",495319,Farmer,33631,ST,788159646738,9656904484
1992,Kiran Banjare,1953-08-27,72,Female,Surguja,Ward 23,"988, Gandhi Chowk, Surguja",492322,Housewife,242341,ST,700623945994,9264076089
1993,Vijay Singh 3,1999-07-07,26,Male,Bilaspur,Ward 8,"711, Main Road, Bilaspur",491977,Weaver,661515,General,628335689058,9108015337
1994,Chandra Shekhar,1964-04-25,61,Male,Mahasamund,Colony 11,"503, Gandhi Chowk, Mahasamund",494191,Unemployed,61781,ST,596957945759,9599550553
1995,Rekha Verma,1991-09-21,34,Female,Durg,Village DJ,"897, Station Road, Durg",497353,Student,313648,SC,252520788216,9511921457
1996,Ramkumar Lahre 3,1940-06-13,85,Male,Raigarh,Raigarh Nagar,"485, Nehru Nagar, Raigarh",496268,Driver,642866,OBC,088240353212,9440293634
1997,Kailash Banjare 3,2006-08-02,19,Male,Narayanpur,Narayanpur Nagar,"363, Nehru Nagar, Narayanpur",494684,Government Employee,166026,General,479412325460,9189113434
1998,Ramkumar Lahre,1941-03-22,84,Male,Raigarh,Colony 11,"709, Gandhi Chowk, Raigarh",497312,Unemployed,259055,General,273421120291,9381301494
1999,Suresh Yadav 9,1989-02-06,36,Male,Bilaspur,Ward 18,"593, Nehru Nagar, Bilaspur",495550,Self Employed,67246,OBC,319199082133,9568317236
2000,Kiran Banjare 5,1998-11-24,27,Female,Narayanpur,Narayanpur Nagar,"708, Indira Nagar, Narayanpur",497389,Driver,35093,ST,405013320344,9956071487
